"gebiedcode15";"peildatum";"variabele";"waarde";"toelichting";
"Zoomlevel 1 / 13 Oud-oost";"2016";"huiselijk_geweld,_ooit_agm";"9,7";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 14 Indische buurt/Oostelijk havengebied";"2016";"huiselijk_geweld,_ooit_agm";"8,8";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 15 Watergraafsmeer";"2016";"huiselijk_geweld,_ooit_agm";"11,1";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 16 IJburg/Zeeburgereiland";"2016";"huiselijk_geweld,_ooit_agm";"15,9";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 17 Noord-West";"2016";"huiselijk_geweld,_ooit_agm";"11";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 18 Oud-Noord";"2016";"huiselijk_geweld,_ooit_agm";"11,8";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 19 Noord-Oost";"2016";"huiselijk_geweld,_ooit_agm";"11,2";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 20 Bijlmer-Centrum";"2016";"huiselijk_geweld,_ooit_agm";"12,9";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 21 Bijlmer-Oost";"2016";"huiselijk_geweld,_ooit_agm";"10,3";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 1 / 22 Gaasperdam/Driemond";"2016";"huiselijk_geweld,_ooit_agm";"9,2";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 3 / Mannen";"2016";"huiselijk_geweld,_ooit_agm";"6,7";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 3 / Vrouwen";"2016";"huiselijk_geweld,_ooit_agm";"13,7";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 5 / Laag (lager onderwijs)";"2016";"huiselijk_geweld,_ooit_agm";"9,5";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 5 / Midden 1 (mavo/vmbo/mbo1)";"2016";"huiselijk_geweld,_ooit_agm";"13,5";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 5 / Midden 2 (havo/vwo/mbo2-4)";"2016";"huiselijk_geweld,_ooit_agm";"14,5";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 5 / Hoog (hbo/wo)";"2016";"huiselijk_geweld,_ooit_agm";"8";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 8 / 19-64 jaar";"2016";"huiselijk_geweld,_ooit_agm";"10,3";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 8 / 65 jaar of ouder";"2016";"huiselijk_geweld,_ooit_agm";"-";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 9 / 19-34 jaar";"2016";"huiselijk_geweld,_ooit_agm";"9";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 9 / 35-64 jaar";"2016";"huiselijk_geweld,_ooit_agm";"11,2";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 9 / 65 jaar of ouder";"2016";"huiselijk_geweld,_ooit_agm";"-";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 10 / 19-34 jaar";"2016";"huiselijk_geweld,_ooit_agm";"9";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 10 / 35-49 jaar";"2016";"huiselijk_geweld,_ooit_agm";"9";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 10 / 50-64 jaar";"2016";"huiselijk_geweld,_ooit_agm";"14";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 10 / 65-74 jaar";"2016";"huiselijk_geweld,_ooit_agm";"-";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 10 / 75 jaar of ouder";"2016";"huiselijk_geweld,_ooit_agm";"-";"Percentage inwoners van 19 jaar en ouder dat slachtoffer is geweest van huiselijk geweld (ooit)";
"Zoomlevel 0 / Centrum";"2016";"groente_agm";"42,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / West";"2016";"groente_agm";"41,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / Nieuw-West";"2016";"groente_agm";"31";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / Zuid";"2016";"groente_agm";"38,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / Oost";"2016";"groente_agm";"35,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / Noord";"2016";"groente_agm";"32,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / Zuidoost";"2016";"groente_agm";"29,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / Totaal";"2016";"groente_agm";"36,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 1 Centrum-West";"2016";"groente_agm";"48,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 2 Centrum-Oost";"2016";"groente_agm";"36,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 3 Westerpark";"2016";"groente_agm";"42,2";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 4 Bos en Lommer";"2016";"groente_agm";"40";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 5 Oud-West/De Baarsjes";"2016";"groente_agm";"41,7";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 6 Geuzenveld/Slotermeer";"2016";"groente_agm";"37,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 7 Osdorp";"2016";"groente_agm";"26,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 8 De Aker/Nieuw Sloten";"2016";"groente_agm";"31,2";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 9 Slotervaart";"2016";"groente_agm";"27,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 10 Oud-Zuid";"2016";"groente_agm";"45,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 11 Buitenveldert/Zuidas";"2016";"groente_agm";"30,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 12 De Pijp/Rivierenbuurt";"2016";"groente_agm";"36";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 13 Oud-oost";"2016";"groente_agm";"33,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 14 Indische buurt/Oostelijk havengebied";"2016";"groente_agm";"43,3";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 15 Watergraafsmeer";"2016";"groente_agm";"27,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 16 IJburg/Zeeburgereiland";"2016";"groente_agm";"36,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 17 Noord-West";"2016";"groente_agm";"34";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 18 Oud-Noord";"2016";"groente_agm";"35";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 19 Noord-Oost";"2016";"groente_agm";"29,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 20 Bijlmer-Centrum";"2016";"groente_agm";"33,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 21 Bijlmer-Oost";"2016";"groente_agm";"25,3";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 1 / 22 Gaasperdam/Driemond";"2016";"groente_agm";"31";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 3 / Mannen";"2016";"groente_agm";"35,7";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 3 / Vrouwen";"2016";"groente_agm";"37";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 5 / Laag (lager onderwijs)";"2016";"groente_agm";"31,2";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 5 / Midden 1 (mavo/vmbo/mbo1)";"2016";"groente_agm";"30,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 5 / Midden 2 (havo/vwo/mbo2-4)";"2016";"groente_agm";"34";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 5 / Hoog (hbo/wo)";"2016";"groente_agm";"39,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 8 / 19-64 jaar";"2016";"groente_agm";"37,3";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 8 / 65 jaar of ouder";"2016";"groente_agm";"30,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 9 / 19-34 jaar";"2016";"groente_agm";"36";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 9 / 35-64 jaar";"2016";"groente_agm";"38,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 9 / 65 jaar of ouder";"2016";"groente_agm";"30,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 10 / 19-34 jaar";"2016";"groente_agm";"36";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 10 / 35-49 jaar";"2016";"groente_agm";"39";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 10 / 50-64 jaar";"2016";"groente_agm";"37,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 10 / 65-74 jaar";"2016";"groente_agm";"32,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 10 / 75 jaar of ouder";"2016";"groente_agm";"26,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 250 gram groente per dag eet";
"Zoomlevel 0 / Centrum";"2016";"fruit_agm";"46,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / West";"2016";"fruit_agm";"47,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / Nieuw-West";"2016";"fruit_agm";"46,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / Zuid";"2016";"fruit_agm";"44,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / Oost";"2016";"fruit_agm";"47,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / Noord";"2016";"fruit_agm";"47,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / Zuidoost";"2016";"fruit_agm";"39,7";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / Totaal";"2016";"fruit_agm";"45,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 1 Centrum-West";"2016";"fruit_agm";"47,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 2 Centrum-Oost";"2016";"fruit_agm";"44,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 3 Westerpark";"2016";"fruit_agm";"50,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 4 Bos en Lommer";"2016";"fruit_agm";"35,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 5 Oud-West/De Baarsjes";"2016";"fruit_agm";"51,2";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 6 Geuzenveld/Slotermeer";"2016";"fruit_agm";"47,2";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 7 Osdorp";"2016";"fruit_agm";"45,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 8 De Aker/Nieuw Sloten";"2016";"fruit_agm";"47,8";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 9 Slotervaart";"2016";"fruit_agm";"47,3";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 10 Oud-Zuid";"2016";"fruit_agm";"49,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 11 Buitenveldert/Zuidas";"2016";"fruit_agm";"45,3";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 12 De Pijp/Rivierenbuurt";"2016";"fruit_agm";"40,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 13 Oud-oost";"2016";"fruit_agm";"41,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 14 Indische buurt/Oostelijk havengebied";"2016";"fruit_agm";"51";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 15 Watergraafsmeer";"2016";"fruit_agm";"49,7";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 16 IJburg/Zeeburgereiland";"2016";"fruit_agm";"47,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 17 Noord-West";"2016";"fruit_agm";"47";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 18 Oud-Noord";"2016";"fruit_agm";"51,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 19 Noord-Oost";"2016";"fruit_agm";"43,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 20 Bijlmer-Centrum";"2016";"fruit_agm";"49,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 21 Bijlmer-Oost";"2016";"fruit_agm";"36,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 1 / 22 Gaasperdam/Driemond";"2016";"fruit_agm";"35,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 3 / Mannen";"2016";"fruit_agm";"39,7";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 3 / Vrouwen";"2016";"fruit_agm";"51,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 5 / Laag (lager onderwijs)";"2016";"fruit_agm";"45,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 5 / Midden 1 (mavo/vmbo/mbo1)";"2016";"fruit_agm";"47,1";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 5 / Midden 2 (havo/vwo/mbo2-4)";"2016";"fruit_agm";"43,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 5 / Hoog (hbo/wo)";"2016";"fruit_agm";"46,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 8 / 19-64 jaar";"2016";"fruit_agm";"44,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 8 / 65 jaar of ouder";"2016";"fruit_agm";"53,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 9 / 19-34 jaar";"2016";"fruit_agm";"40,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 9 / 35-64 jaar";"2016";"fruit_agm";"47,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 9 / 65 jaar of ouder";"2016";"fruit_agm";"53,9";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 10 / 19-34 jaar";"2016";"fruit_agm";"40,5";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 10 / 35-49 jaar";"2016";"fruit_agm";"47,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 10 / 50-64 jaar";"2016";"fruit_agm";"47,6";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 10 / 65-74 jaar";"2016";"fruit_agm";"53";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 10 / 75 jaar of ouder";"2016";"fruit_agm";"55,4";"Percentage inwoners van 19 jaar en ouder dat gemiddeld minimaal 200 gram fruit per dag eet";
"Zoomlevel 0 / Centrum";"2016";"ontbijt_agm";"85,6";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 0 / West";"2016";"ontbijt_agm";"85,8";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 0 / Nieuw-West";"2016";"ontbijt_agm";"78,7";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 0 / Zuid";"2016";"ontbijt_agm";"83,9";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 0 / Oost";"2016";"ontbijt_agm";"85,4";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 0 / Noord";"2016";"ontbijt_agm";"83,6";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 0 / Zuidoost";"2016";"ontbijt_agm";"71";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 0 / Totaal";"2016";"ontbijt_agm";"82,4";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 1 Centrum-West";"2016";"ontbijt_agm";"83,3";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 2 Centrum-Oost";"2016";"ontbijt_agm";"88";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 3 Westerpark";"2016";"ontbijt_agm";"81,4";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 4 Bos en Lommer";"2016";"ontbijt_agm";"82,8";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 5 Oud-West/De Baarsjes";"2016";"ontbijt_agm";"89,2";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 6 Geuzenveld/Slotermeer";"2016";"ontbijt_agm";"81,5";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 7 Osdorp";"2016";"ontbijt_agm";"73,6";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 8 De Aker/Nieuw Sloten";"2016";"ontbijt_agm";"80,8";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 9 Slotervaart";"2016";"ontbijt_agm";"78,7";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
"Zoomlevel 1 / 10 Oud-Zuid";"2016";"ontbijt_agm";"82,3";"Percentage inwoners van 19 jaar en ouder dat minimaal 5 dagen per week ontbijt";
